id,subject,level,unit,Chapter_Number,video_title,Subchapter_Number,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q01_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A \(6\,\Omega\) resistor with \(12\,\text{V}\) across it: compute \(I\).",[],2 A,Use \(I=V/R\).,Nice work!,Compare with the expected form. Use \(I=V/R\).,English,easy,"[""ohm's law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251330
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q04_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,The period of a simple pendulum of length \(L\) (small angles) is approximated by:,"[""\\(T=2\\pi\\sqrt{L/g}\\)"", ""\\(T=2\\pi\\sqrt{g/L}\\)"", ""\\(T=\\frac{2\\pi L}{g}\\)"", ""\\(T=\\pi\\sqrt{Lg}\\)""]",\(T=2\pi\sqrt{L/g}\),"Hint: Depends on length and \(g\), not mass.","Correct! Depends on length and \(g\), not mass.","Not quite. Hint: Depends on length and \(g\), not mass.",English,easy,"[""oscillations"", ""pendulum""]",Physics - NS IV.docx,2025-10-21T22:49:34.251350
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q04_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,"For uniform circular motion, acceleration points toward the center.","[""True"", ""False""]",True,Centripetal acceleration is inward.,Exactly.,Review: Centripetal acceleration is inward.,English,easy,"[""circular motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.251361
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q04_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A projectile launched at \(u=20\,\text{m/s}\) at \(30^{\circ}\), ignore air: initial vertical component \(u_y\)?",[],10 m/s,Use \(u_y=u\sin30^{\circ}\).,Nice work!,Compare with the expected form. Use \(u_y=u\sin30^{\circ}\).,English,easy,"[""projectile motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.251373
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q07_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,Net force equals mass times acceleration is:,"[""Newton’s 1st law"", ""Newton’s 2nd law"", ""Newton’s 3rd law"", ""Hooke’s law""]",Newton’s 2nd law,Hint: \(F=ma\).,Correct! \(F=ma\).,Not quite. Hint: \(F=ma\).,English,easy,"[""dynamics"", ""newton""]",Physics - NS IV.docx,2025-10-21T22:49:34.251391
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q07_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,Work can be negative if force opposes displacement.,"[""True"", ""False""]",True,"E.g., friction does negative work.",Exactly.,"Review: E.g., friction does negative work.",English,easy,"[""work"", ""energy""]",Physics - NS IV.docx,2025-10-21T22:49:34.251403
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q07_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A \(5\,\text{kg}\) mass accelerates at \(2\,\text{m/s}^2\). Compute net force.",[],10 N,Use \(F=ma\).,Nice work!,Compare with the expected form. Use \(F=ma\).,English,easy,"[""newton's second law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251416
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q10_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,"At a boundary to a denser medium, a light ray bends:","[""toward the normal"", ""away from the normal"", ""not at all"", ""randomly""]",toward the normal,Hint: Speed decreases in denser medium.,Correct! Speed decreases in denser medium.,Not quite. Hint: Speed decreases in denser medium.,English,easy,"[""refraction"", ""optics""]",Physics - NS IV.docx,2025-10-21T22:49:34.251432
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q10_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,The critical angle exists when light travels from denser to rarer medium.,"[""True"", ""False""]",True,TIR requires n_high → n_low.,Exactly.,Review: TIR requires n_high → n_low.,English,easy,"[""TIR"", ""critical angle""]",Physics - NS IV.docx,2025-10-21T22:49:34.251444
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q10_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"Compute wave speed \(v\) for \(f=8\,\text{Hz}, \lambda=1.5\,\text{m}\).",[],12 m/s,Use \(v=f\lambda\).,Nice work!,Compare with the expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NS IV.docx,2025-10-21T22:49:34.251466
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q13_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,MCQ,"With \(V\) constant, doubling \(R\) makes current \(I\):","[""double"", ""half"", ""same"", ""zero""]",half,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""dc circuits""]",Physics - NS IV.docx,2025-10-21T22:49:34.251481
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q13_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,TrueFalse,"In series circuits, current is the same through all components.","[""True"", ""False""]",True,Series path carries one current.,Exactly.,Review: Series path carries one current.,English,medium,"[""circuits"", ""series""]",Physics - NS IV.docx,2025-10-21T22:49:34.251493
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q13_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,ShortAnswer,"A \(6\,\Omega\) resistor with \(12\,\text{V}\) across it: compute \(I\).",[],2 A,Use \(I=V/R\).,Nice work!,Compare with the expected form. Use \(I=V/R\).,English,medium,"[""ohm's law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251504
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q16_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,The period of a simple pendulum of length \(L\) (small angles) is approximated by:,"[""\\(T=2\\pi\\sqrt{L/g}\\)"", ""\\(T=2\\pi\\sqrt{g/L}\\)"", ""\\(T=\\frac{2\\pi L}{g}\\)"", ""\\(T=\\pi\\sqrt{Lg}\\)""]",\(T=2\pi\sqrt{L/g}\),"Hint: Depends on length and \(g\), not mass.","Correct! Depends on length and \(g\), not mass.","Not quite. Hint: Depends on length and \(g\), not mass.",English,medium,"[""oscillations"", ""pendulum""]",Physics - NS IV.docx,2025-10-21T22:49:34.251531
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q16_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,"For uniform circular motion, acceleration points toward the center.","[""True"", ""False""]",True,Centripetal acceleration is inward.,Exactly.,Review: Centripetal acceleration is inward.,English,medium,"[""circular motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.251549
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q16_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A projectile launched at \(u=20\,\text{m/s}\) at \(30^{\circ}\), ignore air: initial vertical component \(u_y\)?",[],10 m/s,Use \(u_y=u\sin30^{\circ}\).,Nice work!,Compare with the expected form. Use \(u_y=u\sin30^{\circ}\).,English,medium,"[""projectile motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.251561
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q19_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,Net force equals mass times acceleration is:,"[""Newton’s 1st law"", ""Newton’s 2nd law"", ""Newton’s 3rd law"", ""Hooke’s law""]",Newton’s 2nd law,Hint: \(F=ma\).,Correct! \(F=ma\).,Not quite. Hint: \(F=ma\).,English,medium,"[""dynamics"", ""newton""]",Physics - NS IV.docx,2025-10-21T22:49:34.251580
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q19_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,Work can be negative if force opposes displacement.,"[""True"", ""False""]",True,"E.g., friction does negative work.",Exactly.,"Review: E.g., friction does negative work.",English,medium,"[""work"", ""energy""]",Physics - NS IV.docx,2025-10-21T22:49:34.251607
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q19_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A \(5\,\text{kg}\) mass accelerates at \(2\,\text{m/s}^2\). Compute net force.",[],10 N,Use \(F=ma\).,Nice work!,Compare with the expected form. Use \(F=ma\).,English,medium,"[""newton's second law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251619
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q22_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,MCQ,"At a boundary to a denser medium, a light ray bends:","[""toward the normal"", ""away from the normal"", ""not at all"", ""randomly""]",toward the normal,Hint: Speed decreases in denser medium.,Correct! Speed decreases in denser medium.,Not quite. Hint: Speed decreases in denser medium.,English,hard,"[""refraction"", ""optics""]",Physics - NS IV.docx,2025-10-21T22:49:34.251637
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q22_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,TrueFalse,The critical angle exists when light travels from denser to rarer medium.,"[""True"", ""False""]",True,TIR requires n_high → n_low.,Exactly.,Review: TIR requires n_high → n_low.,English,hard,"[""TIR"", ""critical angle""]",Physics - NS IV.docx,2025-10-21T22:49:34.251658
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q22_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,ShortAnswer,"Compute wave speed \(v\) for \(f=8\,\text{Hz}, \lambda=1.5\,\text{m}\).",[],12 m/s,Use \(v=f\lambda\).,Nice work!,Compare with the expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NS IV.docx,2025-10-21T22:49:34.251672
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q25_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,"With \(V\) constant, doubling \(R\) makes current \(I\):","[""double"", ""half"", ""same"", ""zero""]",half,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""dc circuits""]",Physics - NS IV.docx,2025-10-21T22:49:34.251689
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q25_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,"In series circuits, current is the same through all components.","[""True"", ""False""]",True,Series path carries one current.,Exactly.,Review: Series path carries one current.,English,hard,"[""circuits"", ""series""]",Physics - NS IV.docx,2025-10-21T22:49:34.251702
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q25_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A \(6\,\Omega\) resistor with \(12\,\text{V}\) across it: compute \(I\).",[],2 A,Use \(I=V/R\).,Nice work!,Compare with the expected form. Use \(I=V/R\).,English,hard,"[""ohm's law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251717
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q28_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,The period of a simple pendulum of length \(L\) (small angles) is approximated by:,"[""\\(T=2\\pi\\sqrt{L/g}\\)"", ""\\(T=2\\pi\\sqrt{g/L}\\)"", ""\\(T=\\frac{2\\pi L}{g}\\)"", ""\\(T=\\pi\\sqrt{Lg}\\)""]",\(T=2\pi\sqrt{L/g}\),"Hint: Depends on length and \(g\), not mass.","Correct! Depends on length and \(g\), not mass.","Not quite. Hint: Depends on length and \(g\), not mass.",English,hard,"[""oscillations"", ""pendulum""]",Physics - NS IV.docx,2025-10-21T22:49:34.251753
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q28_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,"For uniform circular motion, acceleration points toward the center.","[""True"", ""False""]",True,Centripetal acceleration is inward.,Exactly.,Review: Centripetal acceleration is inward.,English,hard,"[""circular motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.251767
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q28_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A projectile launched at \(u=20\,\text{m/s}\) at \(30^{\circ}\), ignore air: initial vertical component \(u_y\)?",[],10 m/s,Use \(u_y=u\sin30^{\circ}\).,Nice work!,Compare with the expected form. Use \(u_y=u\sin30^{\circ}\).,English,hard,"[""projectile motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.251784
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q31_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,Net force equals mass times acceleration is:,"[""Newton’s 1st law"", ""Newton’s 2nd law"", ""Newton’s 3rd law"", ""Hooke’s law""]",Newton’s 2nd law,Hint: \(F=ma\).,Correct! \(F=ma\).,Not quite. Hint: \(F=ma\).,English,easy,"[""dynamics"", ""newton""]",Physics - NS IV.docx,2025-10-21T22:49:34.251810
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q31_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,Work can be negative if force opposes displacement.,"[""True"", ""False""]",True,"E.g., friction does negative work.",Exactly.,"Review: E.g., friction does negative work.",English,easy,"[""work"", ""energy""]",Physics - NS IV.docx,2025-10-21T22:49:34.251828
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q31_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A \(5\,\text{kg}\) mass accelerates at \(2\,\text{m/s}^2\). Compute net force.",[],10 N,Use \(F=ma\).,Nice work!,Compare with the expected form. Use \(F=ma\).,English,easy,"[""newton's second law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251848
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q34_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Standing Waves,40.3,MCQ,"At a boundary to a denser medium, a light ray bends:","[""toward the normal"", ""away from the normal"", ""not at all"", ""randomly""]",toward the normal,Hint: Speed decreases in denser medium.,Correct! Speed decreases in denser medium.,Not quite. Hint: Speed decreases in denser medium.,English,easy,"[""refraction"", ""optics""]",Physics - NS IV.docx,2025-10-21T22:49:34.251872
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q34_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Standing Waves,40.3,TrueFalse,The critical angle exists when light travels from denser to rarer medium.,"[""True"", ""False""]",True,TIR requires n_high → n_low.,Exactly.,Review: TIR requires n_high → n_low.,English,easy,"[""TIR"", ""critical angle""]",Physics - NS IV.docx,2025-10-21T22:49:34.251892
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q34_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Standing Waves,40.3,ShortAnswer,"Compute wave speed \(v\) for \(f=8\,\text{Hz}, \lambda=1.5\,\text{m}\).",[],12 m/s,Use \(v=f\lambda\).,Nice work!,Compare with the expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NS IV.docx,2025-10-21T22:49:34.251907
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q37_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,MCQ,"With \(V\) constant, doubling \(R\) makes current \(I\):","[""double"", ""half"", ""same"", ""zero""]",half,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""dc circuits""]",Physics - NS IV.docx,2025-10-21T22:49:34.251937
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q37_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,TrueFalse,"In series circuits, current is the same through all components.","[""True"", ""False""]",True,Series path carries one current.,Exactly.,Review: Series path carries one current.,English,easy,"[""circuits"", ""series""]",Physics - NS IV.docx,2025-10-21T22:49:34.251949
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q37_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Resonance,40.1,ShortAnswer,"A \(6\,\Omega\) resistor with \(12\,\text{V}\) across it: compute \(I\).",[],2 A,Use \(I=V/R\).,Nice work!,Compare with the expected form. Use \(I=V/R\).,English,easy,"[""ohm's law""]",Physics - NS IV.docx,2025-10-21T22:49:34.251960
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q40_MCQ,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,MCQ,The period of a simple pendulum of length \(L\) (small angles) is approximated by:,"[""\\(T=2\\pi\\sqrt{L/g}\\)"", ""\\(T=2\\pi\\sqrt{g/L}\\)"", ""\\(T=\\frac{2\\pi L}{g}\\)"", ""\\(T=\\pi\\sqrt{Lg}\\)""]",\(T=2\pi\sqrt{L/g}\),"Hint: Depends on length and \(g\), not mass.","Correct! Depends on length and \(g\), not mass.","Not quite. Hint: Depends on length and \(g\), not mass.",English,easy,"[""oscillations"", ""pendulum""]",Physics - NS IV.docx,2025-10-21T22:49:34.251991
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q40_TF,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,TrueFalse,"For uniform circular motion, acceleration points toward the center.","[""True"", ""False""]",True,Centripetal acceleration is inward.,Exactly.,Review: Centripetal acceleration is inward.,English,easy,"[""circular motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.252016
PHYS_NSIV_MechanicalWaves\(v=f\lambda\)andResonance_Q40_SA,Physics,NS IV,Unit: Mechanical Waves \(v=f\lambda\) & Resonance,40,Waves Basics,40.2,ShortAnswer,"A projectile launched at \(u=20\,\text{m/s}\) at \(30^{\circ}\), ignore air: initial vertical component \(u_y\)?",[],10 m/s,Use \(u_y=u\sin30^{\circ}\).,Nice work!,Compare with the expected form. Use \(u_y=u\sin30^{\circ}\).,English,easy,"[""projectile motion""]",Physics - NS IV.docx,2025-10-21T22:49:34.252035
MATH_NSI_RealNumbersandAbsoluteValue_Q01_MCQ,Math,NS I,Unit: Real Numbers & Absolute Value,41,Number Sets,41.1,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.252066
MATH_NSI_RealNumbersandAbsoluteValue_Q01_TF,Math,NS I,Unit: Real Numbers & Absolute Value,41,Number Sets,41.1,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.252082
MATH_NSI_RealNumbersandAbsoluteValue_Q01_SA,Math,NS I,Unit: Real Numbers & Absolute Value,41,Number Sets,41.1,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.252102
MATH_NSI_RealNumbersandAbsoluteValue_Q04_MCQ,Math,NS I,Unit: Real Numbers & Absolute Value,41,Ordering & | |,41.2,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.252130
MATH_NSI_RealNumbersandAbsoluteValue_Q04_TF,Math,NS I,Unit: Real Numbers & Absolute Value,41,Ordering & | |,41.2,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.252143
