id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
MATH_NSI_ExponentsandSquareRoots_Q13_MCQ,Math,NS I,Unit: Exponents & Square Roots,Rationalization,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.253664
MATH_NSI_ExponentsandSquareRoots_Q13_TF,Math,NS I,Unit: Exponents & Square Roots,Rationalization,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.253684
MATH_NSI_ExponentsandSquareRoots_Q13_SA,Math,NS I,Unit: Exponents & Square Roots,Rationalization,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.253704
MATH_NSI_ExponentsandSquareRoots_Q16_MCQ,Math,NS I,Unit: Exponents & Square Roots,Radicals,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.253721
MATH_NSI_ExponentsandSquareRoots_Q16_TF,Math,NS I,Unit: Exponents & Square Roots,Radicals,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.253738
MATH_NSI_ExponentsandSquareRoots_Q16_SA,Math,NS I,Unit: Exponents & Square Roots,Radicals,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.253749
MATH_NSI_ExponentsandSquareRoots_Q19_MCQ,Math,NS I,Unit: Exponents & Square Roots,Laws of Exponents,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,medium,"[""matrices"", ""determinant""]",Math - NS I.docx,2025-10-21T22:49:34.253764
MATH_NSI_ExponentsandSquareRoots_Q19_TF,Math,NS I,Unit: Exponents & Square Roots,Laws of Exponents,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,medium,"[""linear systems""]",Math - NS I.docx,2025-10-21T22:49:34.253776
MATH_NSI_ExponentsandSquareRoots_Q19_SA,Math,NS I,Unit: Exponents & Square Roots,Laws of Exponents,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,medium,"[""systems""]",Math - NS I.docx,2025-10-21T22:49:34.253791
MATH_NSI_ExponentsandSquareRoots_Q22_MCQ,Math,NS I,Unit: Exponents & Square Roots,Radicals,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS I.docx,2025-10-21T22:49:34.253823
MATH_NSI_ExponentsandSquareRoots_Q22_TF,Math,NS I,Unit: Exponents & Square Roots,Radicals,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS I.docx,2025-10-21T22:49:34.253836
MATH_NSI_ExponentsandSquareRoots_Q22_SA,Math,NS I,Unit: Exponents & Square Roots,Radicals,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS I.docx,2025-10-21T22:49:34.253847
MATH_NSI_ExponentsandSquareRoots_Q25_MCQ,Math,NS I,Unit: Exponents & Square Roots,Rationalization,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,hard,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.253865
MATH_NSI_ExponentsandSquareRoots_Q25_TF,Math,NS I,Unit: Exponents & Square Roots,Rationalization,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,hard,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.253889
MATH_NSI_ExponentsandSquareRoots_Q25_SA,Math,NS I,Unit: Exponents & Square Roots,Rationalization,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,hard,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.253915
MATH_NSI_ExponentsandSquareRoots_Q28_MCQ,Math,NS I,Unit: Exponents & Square Roots,Radicals,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,hard,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.253933
MATH_NSI_ExponentsandSquareRoots_Q28_TF,Math,NS I,Unit: Exponents & Square Roots,Radicals,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,hard,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.253945
MATH_NSI_ExponentsandSquareRoots_Q28_SA,Math,NS I,Unit: Exponents & Square Roots,Radicals,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,hard,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.253956
MATH_NSI_ExponentsandSquareRoots_Q31_MCQ,Math,NS I,Unit: Exponents & Square Roots,Rationalization,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,easy,"[""matrices"", ""determinant""]",Math - NS I.docx,2025-10-21T22:49:34.253972
MATH_NSI_ExponentsandSquareRoots_Q31_TF,Math,NS I,Unit: Exponents & Square Roots,Rationalization,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,easy,"[""linear systems""]",Math - NS I.docx,2025-10-21T22:49:34.253984
MATH_NSI_ExponentsandSquareRoots_Q31_SA,Math,NS I,Unit: Exponents & Square Roots,Rationalization,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,easy,"[""systems""]",Math - NS I.docx,2025-10-21T22:49:34.253996
MATH_NSI_ExponentsandSquareRoots_Q34_MCQ,Math,NS I,Unit: Exponents & Square Roots,Rationalization,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS I.docx,2025-10-21T22:49:34.254010
MATH_NSI_ExponentsandSquareRoots_Q34_TF,Math,NS I,Unit: Exponents & Square Roots,Rationalization,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS I.docx,2025-10-21T22:49:34.254026
MATH_NSI_ExponentsandSquareRoots_Q34_SA,Math,NS I,Unit: Exponents & Square Roots,Rationalization,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS I.docx,2025-10-21T22:49:34.254037
MATH_NSI_ExponentsandSquareRoots_Q37_MCQ,Math,NS I,Unit: Exponents & Square Roots,Laws of Exponents,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.254055
MATH_NSI_ExponentsandSquareRoots_Q37_TF,Math,NS I,Unit: Exponents & Square Roots,Laws of Exponents,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.254076
MATH_NSI_ExponentsandSquareRoots_Q37_SA,Math,NS I,Unit: Exponents & Square Roots,Laws of Exponents,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.254089
MATH_NSI_ExponentsandSquareRoots_Q40_MCQ,Math,NS I,Unit: Exponents & Square Roots,Rationalization,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.254105
MATH_NSI_ExponentsandSquareRoots_Q40_TF,Math,NS I,Unit: Exponents & Square Roots,Rationalization,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.254117
MATH_NSI_ExponentsandSquareRoots_Q40_SA,Math,NS I,Unit: Exponents & Square Roots,Rationalization,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.254128
MATH_NSI_AlgebraicExpressionsandPolynomials_Q01_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.254149
MATH_NSI_AlgebraicExpressionsandPolynomials_Q01_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.254165
MATH_NSI_AlgebraicExpressionsandPolynomials_Q01_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.254176
MATH_NSI_AlgebraicExpressionsandPolynomials_Q04_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.254193
MATH_NSI_AlgebraicExpressionsandPolynomials_Q04_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.254205
MATH_NSI_AlgebraicExpressionsandPolynomials_Q04_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.254216
MATH_NSI_AlgebraicExpressionsandPolynomials_Q07_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,easy,"[""matrices"", ""determinant""]",Math - NS I.docx,2025-10-21T22:49:34.254236
MATH_NSI_AlgebraicExpressionsandPolynomials_Q07_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,easy,"[""linear systems""]",Math - NS I.docx,2025-10-21T22:49:34.254255
MATH_NSI_AlgebraicExpressionsandPolynomials_Q07_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,easy,"[""systems""]",Math - NS I.docx,2025-10-21T22:49:34.254274
MATH_NSI_AlgebraicExpressionsandPolynomials_Q10_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS I.docx,2025-10-21T22:49:34.254291
MATH_NSI_AlgebraicExpressionsandPolynomials_Q10_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS I.docx,2025-10-21T22:49:34.254307
MATH_NSI_AlgebraicExpressionsandPolynomials_Q10_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS I.docx,2025-10-21T22:49:34.254318
MATH_NSI_AlgebraicExpressionsandPolynomials_Q13_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.254334
MATH_NSI_AlgebraicExpressionsandPolynomials_Q13_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.254346
MATH_NSI_AlgebraicExpressionsandPolynomials_Q13_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.254361
MATH_NSI_AlgebraicExpressionsandPolynomials_Q16_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS I.docx,2025-10-21T22:49:34.254397
MATH_NSI_AlgebraicExpressionsandPolynomials_Q16_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS I.docx,2025-10-21T22:49:34.254408
MATH_NSI_AlgebraicExpressionsandPolynomials_Q16_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS I.docx,2025-10-21T22:49:34.254419
MATH_NSI_AlgebraicExpressionsandPolynomials_Q19_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,medium,"[""matrices"", ""determinant""]",Math - NS I.docx,2025-10-21T22:49:34.254435
MATH_NSI_AlgebraicExpressionsandPolynomials_Q19_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,medium,"[""linear systems""]",Math - NS I.docx,2025-10-21T22:49:34.254447
MATH_NSI_AlgebraicExpressionsandPolynomials_Q19_SA,Math,NS I,Unit: Algebraic Expressions & Polynomials,Monomials/Polynomials,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,medium,"[""systems""]",Math - NS I.docx,2025-10-21T22:49:34.254520
MATH_NSI_AlgebraicExpressionsandPolynomials_Q22_MCQ,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS I.docx,2025-10-21T22:49:34.254536
MATH_NSI_AlgebraicExpressionsandPolynomials_Q22_TF,Math,NS I,Unit: Algebraic Expressions & Polynomials,Factoring,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS I.docx,2025-10-21T22:49:34.254553
